review_id,product_id,author,title,rating,content,timestamp,is_verified,profile_id,product_attributes,review_length,product_name,review_length_words,normalized_rating
R0000149,B0D6WD2QSQ,Owrojtu,Decent product,2.0,Not worth the price at all. Very disappointed with the build quality.,2022-03-22,0,PROF67290,Color: Black,69,Beats Pill,12,0.25
R0000150,B0D6WD2QSQ,Tykuahz,Not impressed,4.0,"Love the design and portability. Great product, exactly what I needed.",2022-12-31,1,PROF99088,Not Specified,70,Beats Pill,11,0.75
R0000151,B0D6WD2QSQ,Quscesq,Decent product,5.0,Waterproof feature is a big plus. Excellent build quality for the price.,2022-11-21,0,PROF10680,Color: Black,72,Beats Pill,12,1.0
R0000152,B0D6WD2QSQ,Hdeloka,Decent product,4.0,"Battery life is fantastic, lasts all day. I use this every day and it never disappoints.",2022-04-06,0,PROF48253,Not Specified,88,Beats Pill,16,0.75
R0000153,B0D6WD2QSQ,Cxxzoej,Decent product,3.0,Decent speaker but there are better options.,2022-11-05,1,PROF18292,Not Specified,44,Beats Pill,7,0.5
R0000154,B0D6WD2QSQ,Hujysmq,Decent product,4.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2022-05-19,1,PROF53544,Color: Black,88,Beats Pill,15,0.75
R0000155,B0D6WD2QSQ,Iivwzdi,Not impressed,5.0,Waterproof feature is a big plus. Excellent build quality for the price.,2022-07-25,1,PROF62198,Color: Red,72,Beats Pill,12,1.0
R0000156,B0D6WD2QSQ,Qzuihuj,Worth it,4.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2022-07-24,0,PROF70505,Size: Standard,74,Beats Pill,14,0.75
R0000157,B0D6WD2QSQ,Vbwurdh,Not impressed,5.0,Love the design and portability. I use this every day and it never disappoints.,2022-06-07,0,PROF68860,Not Specified,79,Beats Pill,14,1.0
R0000158,B0D6WD2QSQ,Nywkazs,Great buy,5.0,Waterproof feature is a big plus. I use this every day and it never disappoints.,2023-09-01,1,PROF96193,Color: Black,80,Beats Pill,15,1.0
R0000159,B0D6WD2QSQ,Bzrktzl,Worth it,4.0,Very easy to set up and connect. Sound is crystal clear and the bass is excellent.,2022-09-22,1,PROF68429,Not Specified,82,Beats Pill,16,0.75
R0000160,B0D6WD2QSQ,Rrdzmhx,Worth it,5.0,Very easy to set up and connect. Excellent build quality for the price.,2024-05-01,1,PROF54966,Color: Red,71,Beats Pill,13,1.0
R0000161,B0D6WD2QSQ,Jcslbbs,Great buy,4.0,I use this every day and it never disappoints. Love the design and portability.,2022-12-18,1,PROF41970,Size: Standard,79,Beats Pill,14,0.75
R0000162,B0D6WD2QSQ,Ilmuqer,Worth it,5.0,The Bluetooth range is impressive. Sound is crystal clear and the bass is excellent.,2024-01-26,1,PROF60965,Not Specified,84,Beats Pill,14,1.0
R0000163,B0D6WD2QSQ,Tvbcwei,Not impressed,5.0,"Amazing sound quality, really impressed! Love the design and portability.",2022-09-26,1,PROF88246,Not Specified,73,Beats Pill,10,1.0
R0000164,B0D6WD2QSQ,Cjlerux,Worth it,5.0,Excellent build quality for the price. Waterproof feature is a big plus.,2023-11-20,0,PROF41270,Color: Red,72,Beats Pill,12,1.0
R0000165,B0D6WD2QSQ,Snkdjeq,Worth it,2.0,Not worth the price at all. Sound is tinny and lacks bass.,2023-10-23,1,PROF74178,Not Specified,58,Beats Pill,12,0.25
R0000166,B0D6WD2QSQ,Vqwymfj,Not impressed,5.0,"Battery life is fantastic, lasts all day. Sound is crystal clear and the bass is excellent.",2023-10-31,1,PROF64477,Not Specified,91,Beats Pill,16,1.0
R0000167,B0D6WD2QSQ,Oufafhu,Not impressed,4.0,I use this every day and it never disappoints. I use this every day and it never disappoints.,2024-03-02,0,PROF85066,Not Specified,93,Beats Pill,18,0.75
R0000168,B0D6WD2QSQ,Ozottlf,Worth it,3.0,It is okay for the price.,2024-01-24,0,PROF68947,Color: Red,25,Beats Pill,6,0.5
R0000169,B0D6WD2QSQ,Cwdvftr,Not impressed,2.0,"Not worth the price at all. Returned it immediately, very poor quality.",2023-09-17,1,PROF37082,Color: White,71,Beats Pill,12,0.25
R0000170,B0D6WD2QSQ,Npezhoy,Great buy,5.0,"Love the design and portability. Amazing sound quality, really impressed!",2023-11-27,1,PROF17770,Color: White,73,Beats Pill,10,1.0
R0000171,B0D6WD2QSQ,Ddigvkd,Not impressed,5.0,"Battery life is fantastic, lasts all day. Sound is crystal clear and the bass is excellent.",2023-10-05,1,PROF19898,Not Specified,91,Beats Pill,16,1.0
R0000172,B0D6WD2QSQ,Hyjyiau,Not impressed,1.0,Sound is tinny and lacks bass. Battery drains way too fast.,2024-01-19,1,PROF18300,Size: Standard,59,Beats Pill,11,0.0
R0000173,B0D6WD2QSQ,Lfgvipo,Great buy,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2022-12-18,0,PROF92074,Color: Black,73,Beats Pill,11,1.0
R0000174,B0D6WD2QSQ,Wlayfrd,Decent product,4.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2022-06-12,1,PROF42819,Color: Black,87,Beats Pill,14,0.75
R0000175,B0D6WD2QSQ,Qbqstlc,Not impressed,5.0,"Great product, exactly what I needed. Very easy to set up and connect.",2022-08-07,1,PROF87814,Color: Black,70,Beats Pill,13,1.0
R0000176,B0D6WD2QSQ,Laidwsm,Great buy,3.0,Does the job but nothing special.,2022-04-02,1,PROF58177,Color: Black,33,Beats Pill,6,0.5
R0000177,B0D6WD2QSQ,Vwqrbop,Worth it,5.0,"Battery life is fantastic, lasts all day. Sound is crystal clear and the bass is excellent.",2022-12-26,1,PROF63963,Size: Standard,91,Beats Pill,16,1.0
R0000178,B0D6WD2QSQ,Cctpjzi,Great buy,4.0,Waterproof feature is a big plus. I use this every day and it never disappoints.,2022-10-11,1,PROF13515,Color: White,80,Beats Pill,15,0.75
R0000179,B0D6WD2QSQ,Nthbxym,Great buy,5.0,"Battery life is fantastic, lasts all day. Love the design and portability.",2023-05-27,0,PROF57329,Not Specified,74,Beats Pill,12,1.0
R0000180,B0D6WD2QSQ,Wojrtyu,Great buy,3.0,"Average sound quality, nothing to write home about.",2022-03-11,1,PROF15220,Color: Red,51,Beats Pill,8,0.5
R0000181,B0D6WD2QSQ,Qnkscnq,Great buy,4.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2022-11-14,1,PROF30365,Not Specified,79,Beats Pill,11,0.75
R0000182,B0D6WD2QSQ,Ptqqily,Great buy,3.0,Works as described.,2022-09-08,0,PROF69424,Not Specified,19,Beats Pill,3,0.5
R0000183,B0D6WD2QSQ,Rreadam,Decent product,5.0,Waterproof feature is a big plus. Waterproof feature is a big plus.,2023-06-14,1,PROF26637,Color: White,67,Beats Pill,12,1.0
R0000184,B0D6WD2QSQ,Auhbsoc,Great buy,5.0,"Battery life is fantastic, lasts all day. Great product, exactly what I needed.",2023-01-04,1,PROF58193,Not Specified,79,Beats Pill,13,1.0
R0000185,B0D6WD2QSQ,Xrctawa,Not impressed,4.0,"Sound is crystal clear and the bass is excellent. Battery life is fantastic, lasts all day.",2023-01-08,1,PROF14635,Color: White,91,Beats Pill,16,0.75
R0000186,B0D6WD2QSQ,Gxivodr,Great buy,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2022-08-17,0,PROF70960,Not Specified,73,Beats Pill,11,1.0
R0000187,B0D6WD2QSQ,Oafohqm,Worth it,5.0,"Battery life is fantastic, lasts all day. Battery life is fantastic, lasts all day.",2023-05-21,1,PROF29735,Size: Standard,83,Beats Pill,14,1.0
R0000188,B0D6WD2QSQ,Oqsaitj,Great buy,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2022-11-11,1,PROF65026,Color: White,79,Beats Pill,11,1.0
R0000189,B0D6WD2QSQ,Dhbgvkx,Great buy,5.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2024-02-05,0,PROF76247,Not Specified,87,Beats Pill,14,1.0
R0000190,B0D6WD2QSQ,Olzggiu,Decent product,4.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2024-01-24,1,PROF45645,Color: Red,88,Beats Pill,15,0.75
R0000191,B0D6WD2QSQ,Ducclid,Worth it,2.0,Bluetooth connectivity drops constantly. Sound is tinny and lacks bass.,2024-02-28,1,PROF70731,Not Specified,71,Beats Pill,10,0.25
R0000192,B0D6WD2QSQ,Uhspfwd,Not impressed,5.0,"Battery life is fantastic, lasts all day. Great product, exactly what I needed.",2022-12-31,0,PROF98759,Not Specified,79,Beats Pill,13,1.0
R0000193,B0D6WD2QSQ,Eywoocc,Great buy,5.0,"Battery life is fantastic, lasts all day. Battery life is fantastic, lasts all day.",2022-05-05,1,PROF27133,Color: Black,83,Beats Pill,14,1.0
R0000194,B0D6WD2QSQ,Qqpgvab,Worth it,5.0,Love the design and portability. Excellent build quality for the price.,2023-03-31,1,PROF26059,Color: Black,71,Beats Pill,11,1.0
R0000195,B0D6WD2QSQ,Ylsmjlj,Decent product,4.0,"Amazing sound quality, really impressed! I use this every day and it never disappoints.",2022-10-09,1,PROF14541,Not Specified,87,Beats Pill,14,0.75
R0000196,B0D6WD2QSQ,Qmwmcjk,Worth it,4.0,Waterproof feature is a big plus. Waterproof feature is a big plus.,2024-03-27,0,PROF60134,Size: Standard,67,Beats Pill,12,0.75
R0000197,B0D6WD2QSQ,Mxnkeif,Decent product,5.0,Very easy to set up and connect. I use this every day and it never disappoints.,2024-03-08,1,PROF79393,Color: Black,79,Beats Pill,16,1.0
R0000198,B0D6WD2QSQ,Zcrgvxb,Not impressed,5.0,Very easy to set up and connect. Waterproof feature is a big plus.,2022-08-13,1,PROF33081,Color: Red,66,Beats Pill,13,1.0
R0000199,B0D6WD2QSQ,Tjpsjod,Not impressed,5.0,Love the design and portability. Waterproof feature is a big plus.,2024-05-06,1,PROF33010,Not Specified,66,Beats Pill,11,1.0
R0000200,B0D6WD2QSQ,Gfnaxfd,Decent product,5.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2024-04-01,0,PROF29360,Color: Black,87,Beats Pill,14,1.0
R0000201,B0D6WD2QSQ,Wwyjykc,Worth it,5.0,Waterproof feature is a big plus. Sound is crystal clear and the bass is excellent.,2022-05-20,1,PROF93789,Size: Standard,83,Beats Pill,15,1.0
R0000202,B0D6WD2QSQ,Zsyufpe,Decent product,2.0,"The button layout is confusing. Returned it immediately, very poor quality.",2023-12-07,1,PROF10235,Color: White,75,Beats Pill,11,0.25
R0000203,B0D6WD2QSQ,Zzapxzf,Worth it,3.0,Works as described.,2023-05-24,0,PROF41194,Color: Red,19,Beats Pill,3,0.5
R0000204,B0D6WD2QSQ,Xcsqxlg,Decent product,5.0,Very easy to set up and connect. Very easy to set up and connect.,2022-03-11,0,PROF10167,Color: Red,65,Beats Pill,14,1.0
R0000205,B0D6WD2QSQ,Kekwjjv,Worth it,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2023-08-15,1,PROF19661,Color: White,79,Beats Pill,11,1.0
R0000206,B0D6WD2QSQ,Gcixeby,Not impressed,1.0,Stopped working after a few months. Not worth the price at all.,2022-12-13,0,PROF66534,Size: Standard,63,Beats Pill,12,0.0
R0000207,B0D6WD2QSQ,Lbizkoy,Decent product,3.0,Does the job but nothing special.,2023-11-08,1,PROF22571,Color: Red,33,Beats Pill,6,0.5
R0000208,B0D6WD2QSQ,Vdjlhrp,Worth it,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2022-01-27,1,PROF20739,Color: White,79,Beats Pill,11,1.0
R0000209,B0D6WD2QSQ,Kmrcoex,Great buy,1.0,The button layout is confusing. Sound is tinny and lacks bass.,2023-04-02,1,PROF70956,Color: Red,62,Beats Pill,11,0.0
R0000210,B0D6WD2QSQ,Gbtrcio,Worth it,3.0,"Average sound quality, nothing to write home about.",2023-08-27,0,PROF60738,Not Specified,51,Beats Pill,8,0.5
R0000211,B0D6WD2QSQ,Ryoghkw,Worth it,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2023-08-08,1,PROF32659,Color: Black,73,Beats Pill,11,1.0
R0000212,B0D6WD2QSQ,Dlzlzqv,Great buy,5.0,Sound is crystal clear and the bass is excellent. Love the design and portability.,2024-01-15,1,PROF82923,Color: Black,82,Beats Pill,14,1.0
R0000213,B0D6WD2QSQ,Hlwuqnk,Great buy,5.0,Excellent build quality for the price. The Bluetooth range is impressive.,2022-06-01,0,PROF47498,Color: Black,73,Beats Pill,11,1.0
R0000214,B0D6WD2QSQ,Gromekq,Great buy,4.0,The Bluetooth range is impressive. Very easy to set up and connect.,2023-02-16,1,PROF41139,Not Specified,67,Beats Pill,12,0.75
R0000215,B0D6WD2QSQ,Xavhhms,Worth it,5.0,"Amazing sound quality, really impressed! I use this every day and it never disappoints.",2024-06-08,1,PROF68079,Color: White,87,Beats Pill,14,1.0
R0000216,B0D6WD2QSQ,Pclxkmn,Worth it,4.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2022-02-27,1,PROF76426,Color: Black,74,Beats Pill,14,0.75
R0000217,B0D6WD2QSQ,Noewfba,Worth it,4.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2023-01-05,1,PROF70846,Color: Red,88,Beats Pill,15,0.75
R0000218,B0D6WD2QSQ,Dajpewp,Decent product,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2022-06-17,0,PROF47364,Size: Standard,73,Beats Pill,11,1.0
R0000219,B0D6WD2QSQ,Wuffffq,Great buy,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2024-06-04,1,PROF94852,Not Specified,79,Beats Pill,11,1.0
R0000220,B0D6WD2QSQ,Fpysshx,Decent product,5.0,Sound is crystal clear and the bass is excellent. Waterproof feature is a big plus.,2023-04-16,1,PROF49602,Color: White,83,Beats Pill,15,1.0
R0000221,B0D6WD2QSQ,Cnrvjqp,Not impressed,5.0,The Bluetooth range is impressive. Waterproof feature is a big plus.,2022-04-21,1,PROF46239,Color: Black,68,Beats Pill,11,1.0
R0000222,B0D6WD2QSQ,Sxhdtxu,Not impressed,5.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2023-09-07,1,PROF99228,Size: Standard,74,Beats Pill,14,1.0
R0000223,B0D6WD2QSQ,Zgkkaso,Worth it,2.0,Very disappointed with the build quality. Stopped working after a few months.,2024-01-14,1,PROF98063,Size: Standard,77,Beats Pill,12,0.25
R0000224,B0D6WD2QSQ,Erohmts,Decent product,4.0,Very easy to set up and connect. The Bluetooth range is impressive.,2022-07-07,0,PROF39131,Size: Standard,67,Beats Pill,12,0.75
R0000225,B0D6WD2QSQ,Huighwm,Great buy,4.0,Very easy to set up and connect. Love the design and portability.,2023-08-21,1,PROF75598,Not Specified,65,Beats Pill,12,0.75
R0000226,B0D6WD2QSQ,Kwdzizx,Decent product,4.0,"Great product, exactly what I needed. Excellent build quality for the price.",2022-05-27,1,PROF20592,Size: Standard,76,Beats Pill,12,0.75
R0000227,B0D6WD2QSQ,Eqahtet,Great buy,5.0,I use this every day and it never disappoints. Very easy to set up and connect.,2024-02-21,1,PROF93032,Color: White,79,Beats Pill,16,1.0
R0000228,B0D6WD2QSQ,Mansyxt,Great buy,4.0,Excellent build quality for the price. Excellent build quality for the price.,2022-01-19,1,PROF39657,Size: Standard,77,Beats Pill,12,0.75
R0000229,B0D6WD2QSQ,Jpevhhs,Not impressed,5.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2022-12-12,1,PROF54922,Size: Standard,74,Beats Pill,14,1.0
R0000230,B0D6WD2QSQ,Exvafzf,Worth it,5.0,I use this every day and it never disappoints. Very easy to set up and connect.,2023-06-01,1,PROF95267,Color: Black,79,Beats Pill,16,1.0
R0000231,B0D6WD2QSQ,Gnbzrqa,Not impressed,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2023-03-03,0,PROF81733,Not Specified,79,Beats Pill,11,1.0
R0000232,B0D6WD2QSQ,Frakcnq,Great buy,5.0,"Battery life is fantastic, lasts all day. I use this every day and it never disappoints.",2023-03-05,0,PROF47054,Not Specified,88,Beats Pill,16,1.0
R0000233,B0D6WD2QSQ,Puvzjke,Not impressed,5.0,"Great product, exactly what I needed. Great product, exactly what I needed.",2022-08-01,1,PROF10358,Color: Red,75,Beats Pill,12,1.0
R0000234,B0D6WD2QSQ,Vrdcnsc,Not impressed,4.0,"Amazing sound quality, really impressed! Great product, exactly what I needed.",2022-08-25,1,PROF70853,Color: Red,78,Beats Pill,11,0.75
R0000235,B0D6WD2QSQ,Ebhuitc,Great buy,3.0,It is okay for the price.,2022-02-16,1,PROF53078,Color: White,25,Beats Pill,6,0.5
R0000236,B0D6WD2QSQ,Gtjickl,Not impressed,5.0,Very easy to set up and connect. I use this every day and it never disappoints.,2023-12-08,1,PROF24818,Not Specified,79,Beats Pill,16,1.0
R0000237,B0D6WD2QSQ,Vcxmolp,Great buy,4.0,"Sound is crystal clear and the bass is excellent. Amazing sound quality, really impressed!",2023-09-19,1,PROF73318,Size: Standard,90,Beats Pill,14,0.75
R0000238,B0D6WD2QSQ,Lbrawnt,Decent product,1.0,The button layout is confusing. Sound is tinny and lacks bass.,2022-08-18,0,PROF66734,Not Specified,62,Beats Pill,11,0.0
R0000239,B0D6WD2QSQ,Rkvozbq,Not impressed,5.0,Love the design and portability. I use this every day and it never disappoints.,2024-05-19,1,PROF19812,Not Specified,79,Beats Pill,14,1.0
R0000240,B0D6WD2QSQ,Ihnojvc,Not impressed,3.0,Decent speaker but there are better options.,2023-08-10,1,PROF68598,Color: Black,44,Beats Pill,7,0.5
R0000241,B0D6WD2QSQ,Takaovu,Decent product,5.0,"Very easy to set up and connect. Great product, exactly what I needed.",2023-10-15,1,PROF95799,Not Specified,70,Beats Pill,13,1.0
R0000242,B0D6WD2QSQ,Bfloqmr,Great buy,5.0,I use this every day and it never disappoints. Very easy to set up and connect.,2022-04-27,1,PROF10287,Size: Standard,79,Beats Pill,16,1.0
R0000243,B0D6WD2QSQ,Zhnsbed,Not impressed,5.0,Very easy to set up and connect. Very easy to set up and connect.,2024-01-09,1,PROF90065,Color: Black,65,Beats Pill,14,1.0
R0000244,B0D6WD2QSQ,Wfveitb,Great buy,4.0,Love the design and portability. Love the design and portability.,2023-11-20,1,PROF96305,Not Specified,65,Beats Pill,10,0.75
R0000245,B0D6WD2QSQ,Tolpyux,Worth it,1.0,Very disappointed with the build quality. The button layout is confusing.,2022-06-27,1,PROF96182,Color: Black,73,Beats Pill,11,0.0
R0000246,B0D6WD2QSQ,Nkzxthz,Worth it,5.0,Waterproof feature is a big plus. Waterproof feature is a big plus.,2023-04-09,1,PROF88974,Color: White,67,Beats Pill,12,1.0
R0000247,B0D6WD2QSQ,Oitoffs,Worth it,4.0,"The Bluetooth range is impressive. Battery life is fantastic, lasts all day.",2023-11-20,1,PROF76046,Size: Standard,76,Beats Pill,12,0.75
R0000248,B0D6WD2QSQ,Topysrx,Not impressed,5.0,The Bluetooth range is impressive. Very easy to set up and connect.,2024-06-17,0,PROF13312,Color: Black,67,Beats Pill,12,1.0
R0000249,B0D6WD2QSQ,Bguzrdb,Great buy,5.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2022-07-28,1,PROF23432,Color: Red,88,Beats Pill,15,1.0
R0000250,B0D6WD2QSQ,Toguuhr,Not impressed,5.0,Waterproof feature is a big plus. The Bluetooth range is impressive.,2023-02-01,1,PROF82368,Size: Standard,68,Beats Pill,11,1.0
R0000251,B0D6WD2QSQ,Fwwlfqs,Worth it,4.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2023-08-26,1,PROF48558,Size: Standard,81,Beats Pill,10,0.75
R0000252,B0D6WD2QSQ,Bztdbhg,Decent product,4.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2024-05-16,1,PROF71122,Color: Black,96,Beats Pill,18,0.75
R0000253,B0D6WD2QSQ,Ibyqrmo,Decent product,5.0,"Sound is crystal clear and the bass is excellent. Amazing sound quality, really impressed!",2024-03-13,1,PROF34100,Not Specified,90,Beats Pill,14,1.0
R0000254,B0D6WD2QSQ,Eokjwri,Not impressed,4.0,"The Bluetooth range is impressive. Great product, exactly what I needed.",2024-02-10,0,PROF25036,Not Specified,72,Beats Pill,11,0.75
R0000255,B0D6WD2QSQ,Xpqyrix,Decent product,3.0,"Average sound quality, nothing to write home about.",2023-01-31,1,PROF13238,Not Specified,51,Beats Pill,8,0.5
R0000256,B0D6WD2QSQ,Nmhqicc,Great buy,5.0,The Bluetooth range is impressive. Very easy to set up and connect.,2024-03-02,0,PROF37627,Size: Standard,67,Beats Pill,12,1.0
R0000257,B0D6WD2QSQ,Fvwtlvb,Not impressed,5.0,Love the design and portability. Excellent build quality for the price.,2022-01-25,1,PROF14965,Size: Standard,71,Beats Pill,11,1.0
R0000258,B0D6WD2QSQ,Uoofgkq,Not impressed,5.0,"Great product, exactly what I needed. Great product, exactly what I needed.",2022-01-18,0,PROF80101,Size: Standard,75,Beats Pill,12,1.0
